№;Наименование;Регистрационный номер;Адрес (место нахождения);Регион регистрации;Вид деятельности/отрасль;Налоговый режим;2019, Доходы, RUB;2020, Доходы, RUB;2021, Доходы, RUB;2022, Доходы, RUB;2023, Доходы, RUB;2019, Расходы, RUB;2020, Расходы, RUB;2021, Расходы, RUB;2022, Расходы, RUB;2023, Расходы, RUB;2023, Налоги, RUB;2023, Земельный налог, RUB;2023, Налог на имущество, RUB;2023, Налог на прибыль, RUB;2023, Налог по УСН, RUB;2023, НДС, RUB;2023, Страховые взносы в ПФР, RUB;2023, Страховые взносы в ФОМС, RUB;2023, Страховые взносы в ФСС, RUB;2023, Нематериальные активы, RUB;2019, Основные средства , RUB;2020, Основные средства , RUB;2021, Основные средства , RUB;2022, Основные средства , RUB;2023, Основные средства , RUB;2023, Доходные вложения в материальные ценности, RUB;2023, Долгосрочные финансовые вложения, RUB;2023, Отложенные налоговые активы, RUB;2023, Прочие внеоборотные активы, RUB;2023, Внеоборотные активы, RUB;2023, Запасы, RUB;2019, Чистые активы, RUB;2020, Чистые активы, RUB;2021, Чистые активы, RUB;2022, Чистые активы, RUB;2023, Чистые активы, RUB;2023, НДС по приобретенным ценностям , RUB;2019, Дебиторская задолженность, RUB;2020, Дебиторская задолженность, RUB;2021, Дебиторская задолженность, RUB;2022, Дебиторская задолженность, RUB;2023, Дебиторская задолженность, RUB;2023, Краткосрочные финансовые вложения, RUB;2023, Денежные средства и денежные эквиваленты, RUB;2023, Прочие оборотные активы, RUB;2023, Оборотные активы, RUB;2023, Активы  всего, RUB;2023, Уставный капитал , RUB;2023, Собственные акции, выкупленные у акционеров, RUB;2023, Переоценка внеоборотных активов, RUB;2023, Добавочный капитал, RUB;2023, Резервный капитал, RUB;2019, Нераспределенная прибыль (непокрытый убыток), RUB;2020, Нераспределенная прибыль (непокрытый убыток), RUB;2021, Нераспределенная прибыль (непокрытый убыток), RUB;2022, Нераспределенная прибыль (непокрытый убыток), RUB;2023, Нераспределенная прибыль (непокрытый убыток), RUB;2023, Капитал и резервы, RUB;2019, Заёмные средства (долгосрочные), RUB;2020, Заёмные средства (долгосрочные), RUB;2021, Заёмные средства (долгосрочные), RUB;2022, Заёмные средства (долгосрочные), RUB;2023, Заёмные средства (долгосрочные), RUB;2023, Отложенные налоговые обязательства, RUB;2023, Прочие долгосрочные обязательства, RUB;2023, Долгосрочные обязательства, RUB;2019, Заёмные средства (краткосрочные), RUB;2020, Заёмные средства (краткосрочные), RUB;2021, Заёмные средства (краткосрочные), RUB;2022, Заёмные средства (краткосрочные), RUB;2023, Заёмные средства (краткосрочные), RUB;2019, Кредиторская задолженность, RUB;2020, Кредиторская задолженность, RUB;2021, Кредиторская задолженность, RUB;2022, Кредиторская задолженность, RUB;2023, Кредиторская задолженность, RUB;2023, Доходы будущих периодов , RUB;2023, Прочие краткосрочные обязательства, RUB;2023, Краткосрочные обязательства, RUB;2023, Пассивы всего, RUB;2023, Собственный оборотный капитал, RUB;2023, Собственный капитал, RUB;2023, Совокупный долг, RUB;2019, Выручка, RUB;2020, Выручка, RUB;2021, Выручка, RUB;2022, Выручка, RUB;2023, Выручка, RUB;2019, Себестоимость продаж, RUB;2020, Себестоимость продаж, RUB;2021, Себестоимость продаж, RUB;2022, Себестоимость продаж, RUB;2023, Себестоимость продаж, RUB;2023, Валовая прибыль (убыток), RUB;2023, Коммерческие расходы, RUB;2023, Управленческие расходы, RUB;2019, Прибыль (убыток) от продажи, RUB;2020, Прибыль (убыток) от продажи, RUB;2021, Прибыль (убыток) от продажи, RUB;2022, Прибыль (убыток) от продажи, RUB;2023, Прибыль (убыток) от продажи, RUB;2023, Доходы от участия в других организациях, RUB;2023, Проценты к получению, RUB;2023, Проценты к уплате, RUB;2023, Прочие доходы, RUB;2023, Прочие расходы, RUB;2023, Прибыль (убыток) до налогообложения , RUB;2023, Текущий налог на прибыль, RUB;2023, Чистая прибыль (убыток), RUB;2023, EBIT, RUB;2023, Поступления от текущих операций, RUB;2023, Поступления от продаж, RUB;2023, Поступления арендных, лицензионных, комиссионных платежей, роялти, RUB;2023, Поступления от перепродажи финансовых вложений, RUB;2023, Платежи по текущим операциям, RUB;2023, Платежи поставщикам и подрядчикам, RUB;2023, Оплата труда, RUB;2023, Оплата процентов по долговым обязательствам, RUB;2023, Налог на прибыль, RUB;2023, Сальдо денежных потоков от текущих операций, RUB;2023, Поступления от инвестиционных операций, RUB;2023, Продажа внеоборотных активов, RUB;2023, Продажа акций других организаций, RUB;2023, Поступления от возврата займов, продажи долговых ценных бумаг, RUB;2023, Получение дивидендов, процентов, RUB;2023, Платежи по инвестиционным операциям, RUB;2023, Приобретение внеоборотных активов, RUB;2023, Приобретение акций (долей участия), RUB;2023, Приобретение долговых ценных бумаг, предоставление займов, RUB;2023, Платежи по процентам, RUB;2023, Сальдо денежных потоков от инвестиционных операций, RUB;2023, Поступления от финансовых операций, RUB;2023, Получение кредитов и займов, RUB;2023, Поступление денежных вкладов собственников (участников), RUB;2023, Поступления от выпуска акций, увеличения долей участия, RUB;2023, Поступления от выпуска облигаций, векселей и других долговых ценных бумаг и др., RUB;2023, Платежи по финансовым операциям, RUB;2019, Выплата дивидендов, RUB;2020, Выплата дивидендов, RUB;2021, Выплата дивидендов, RUB;2022, Выплата дивидендов, RUB;2023, Выплата дивидендов, RUB;2023, Погашение векселей, возврат кредитов и займов, RUB;2023, Сальдо денежных потоков от финансовых операций, RUB;2023, Сальдо денежных потоков за отчетный период, RUB;2023, Поступление денежных средств всего, RUB;2023, Платежей всего, RUB;2023, Период погашения кредиторской задолженности, дни;2023, Оборачиваемость кредиторской задолженности, разы;2023, Период оборота запасов, дни;2023, Оборачиваемость запасов, разы;2023, Период погашения дебиторской задолженности, дни;2023, Оборачиваемость дебиторской задолженности, разы;2023, Оборачиваемость основных средств, разы;2023, Период оборота основных средств, дни;2023, Период оборота активов, дни;2023, Соотношение валовой прибыли к активам компании, %;2023, Cooтношение дебиторской задолженности к активам компании, %;2023, Доля рабочего капитала в активах компании, %;2023, Коэффициент оборачиваемости совокупных активов, %;2023, Коэффициент соотношения заемных и собственных средств, %;2023, Коэффициент покрытия процентов по EBIT, %;2023, Соотношение совокупного долга к капиталу, %;2023, Соотношение чистого долга к капиталу, %;2023, Соотношение совокупного долга к EBIT, %;2023, Коэффициент долгосрочного привлечения заемных средств, %;2023, Коэффициент концентрации собственного капитала (автономии), %;2023, Коэффициент маневренности собственных средств, %;2023, Коэффициент обеспеченности собственными оборотными средствами, %;2023, Коэффициент концентрации заемного капитала,%;2023, Чистая норма прибыли, %;2023, Коммерческие и управленческие расходы к выручке, %;2023, Валовая рентабельность, %;2023, Рентабельность продаж, %;2023, Валовая рентабельность затрат, %;2023, Валовая рентабельность коммерческих и управленческих расходов, %;2023, Рентабельность затрат, %;2023, Доля себестоимости как процент от выручки, %;2023, Рентабельность прибыли до налогообложения и процентов - (EBITM), %;2023, Рентабельность активов (ROA), %;2023, Рентабельность капитала (ROE), %;2023, Рентабельность активов (п. 1.6 ст.105.8 НК РФ), %;2023, Коэффициент текущей ликвидности, %;2023, Доля краткосрочной в общем объеме задолженности, %;2023, Коэффициент быстрой ликвидности, %;2023, Коэффициент абсолютной ликвидности, %
55;ДСТ-СТРОЙ, ООО;1165958086557;614500, Пермский кр., Пермский район, д. Хмели, шоссе Космонавтов, д. 304 д. /1;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;;87 909 000;5 057 000;11 077 000;35 868 000;9 792 000;80 276 000;4 809 000;10 632 000;32 652 000;9 498 000;;;;;;;;;;;3 826 000;1 357 000;243 000;3 136 000;2 520 000;;49 000;;;2 569 000;3 000;5 214 000;5 317 000;2 894 000;5 419 000;5 652 000;;2 206 000;4 303 000;2 934 000;2 752 000;3 216 000;;693 000;;3 912 000;6 481 000;;;;;;;;;;;5 652 000;500 000;;;;;;53 000;53 000;1 000;;;;;322 000;488 000;558 000;3 702 000;775 000;;;775 000;6 481 000;3 137 000;5 652 000;828 000;87 773 000;3 404 000;9 959 000;31 480 000;6 998 000;79 309 000;3 225 000;9 726 000;28 166 000;6 776 000;;;;8 464 000;179 000;233 000;3 314 000;222 000;;;;2 794 000;2 722 000;294 000;61 000;233 000;294 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120,58;3,10;58,20;6,30;156,00;2,30;2,50;147,50;408,00;;49,62%;48,40%;89,37%;14,65%;;;-12,26%;;0,93%;87,21%;54,55%;78,81%;12,78%;3,33%;;;3,17%;;;3,28%;96,83%;;2,98%;4,21%;;504,77%;;504,39%;89,42%
56;ВИЗИТ, ООО;1085920000858;617762, Пермский кр., г. Чайковский, ул. Мичурина, д. 27;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;12 508 000;17 737 000;8 473 000;6 571 000;;3 542 000;5 112 000;5 795 000;4 702 000;;;;;;;;;;;;;322 000;246 000;169 000;93 000;;;;;93 000;11 000;10 687 000;23 203 000;25 824 000;27 662 000;32 820 000;;10 261 000;23 070 000;25 856 000;27 681 000;33 174 000;;53 000;;33 238 000;33 331 000;;;;;;;;;;;32 820 000;;;;;;;;;;;;;;497 000;433 000;401 000;375 000;511 000;;;511 000;33 331 000;32 727 000;32 820 000;511 000;12 408 000;17 689 000;8 445 000;6 527 000;6 927 000;3 459 000;5 047 000;5 755 000;4 686 000;1 584 000;;;;8 949 000;12 642 000;2 690 000;1 841 000;5 343 000;;;;88 000;10 000;5 421 000;263 000;5 158 000;5 421 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;102,08;15,60;1,30;282,70;1 603,00;0,20;52,90;6,90;1 617,00;;99,53%;98,19%;22,58%;1,56%;;;-0,16%;;;98,47%;99,72%;98,46%;1,53%;74,46%;;;77,13%;;;337,31%;22,87%;;16,81%;17,06%;;6 504,50%;;6 502,35%;10,37%
57;АПЕЛЬСИН, ООО;1175958047100;614000, Пермский кр., г. Пермь, ул. Ленина, д. 87;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;2 994 000;2 380 000;;4 146 000;6 011 000;2 852 000;2 298 000;;4 011 000;5 475 000;;;;;;;;;;;;;;;;;;;;;;212 000;272 000;;424 000;900 000;;297 000;199 000;;441 000;786 000;;172 000;;958 000;958 000;;;;;;;;;;;900 000;;;;;;;;;;;;;;98 000;82 000;;50 000;58 000;;;58 000;958 000;900 000;900 000;58 000;2 994 000;2 211 000;;4 146 000;6 011 000;2 775 000;2 011 000;;3 951 000;5 322 000;;;;219 000;200 000;;195 000;689 000;;;;;153 000;536 000;60 000;476 000;536 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,70;111,30;;;37,00;9,80;;;43,00;;82,05%;93,95%;839,53%;6,44%;;;-19,11%;;;93,95%;100,00%;93,95%;6,05%;7,92%;;;11,46%;;;12,95%;88,54%;;66,48%;71,90%;;1 651,72%;;1 651,72%;296,55%
58;СМУ-1, ООО;1045901768802;617762, Пермский кр., г. Чайковский, ул. Луговая, д. 1/1;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;4 263 000;2 829 000;3 300 000;3 029 000;5 793 000;4 613 000;2 878 000;3 253 000;2 985 000;5 683 000;;;;;;;;;;;6 436 000;6 266 000;7 143 000;7 100 000;6 233 000;;;;;6 233 000;2 060 000;9 146 000;9 090 000;10 168 000;10 314 000;10 136 000;;2 593 000;2 822 000;4 043 000;4 543 000;3 982 000;;1 464 000;;7 506 000;13 739 000;;;;;;;;;;;10 136 000;;;1 517 000;1 474 000;1 368 000;;;1 368 000;;870 000;870 000;870 000;870 000;888 000;1 631 000;2 332 000;2 121 000;1 350 000;;15 000;2 235 000;13 739 000;6 141 000;10 136 000;3 603 000;4 260 000;2 592 000;3 065 000;3 029 000;5 793 000;4 581 000;2 844 000;3 218 000;2 953 000;5 646 000;;;;-321 000;-252 000;-153 000;76 000;147 000;;;;;37 000;110 000;36 000;74 000;110 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112,20;3,30;133,00;2,70;269,00;1,40;0,90;420,00;899,00;;28,98%;38,37%;40,61%;35,55%;;22,08%;7,64%;;11,89%;73,78%;38,51%;52,00%;26,22%;1,28%;;;2,54%;;;2,60%;97,46%;;0,52%;0,72%;;335,84%;38,87%;243,67%;65,50%
59;ОЛЕНЬЯ ЗАСТАВА, ООО;1075947000634;614064, Пермский кр., г. Пермь, ул. Льва Шатрова, д. 26;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;5 634 000;4 328 000;7 989 000;5 570 000;5 535 000;6 452 000;8 250 000;7 329 000;5 398 000;5 229 000;;;;;;;;;;211 000;18 161 000;17 074 000;16 004 000;14 930 000;13 856 000;;;;14 343 000;28 410 000;23 454 000;-923 000;-4 845 000;-4 234 000;-4 062 000;-3 785 000;;3 667 000;4 422 000;3 607 000;503 000;1 486 000;;2 000;45 000;24 987 000;53 397 000;24 796 000;;;;;-25 719 000;-29 641 000;-29 030 000;-28 858 000;-28 581 000;-3 785 000;10 560 000;14 104 000;17 131 000;20 103 000;19 008 000;;31 635 000;50 643 000;;;;;;8 667 000;8 950 000;6 366 000;5 985 000;5 698 000;;841 000;6 539 000;53 397 000;18 403 000;-3 785 000;57 182 000;5 267 000;4 257 000;5 799 000;5 563 000;5 534 000;4 856 000;7 047 000;5 398 000;4 297 000;4 734 000;800 000;;;2 000;-3 305 000;-146 000;650 000;800 000;;;;1 000;495 000;306 000;-29 000;277 000;306 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;450,39;0,90;1 662,20;0,20;66,00;5,60;0,40;949,30;3 554,00;1,50%;2,78%;34,55%;10,27%;-1 510,75%;;-502,19%;-502,14%;6 211,76%;108,08%;-7,09%;850,59%;-128,85%;107,09%;5,01%;;14,46%;14,46%;16,90%;;16,90%;85,54%;5,53%;0,51%;-7,06%;2,05%;382,12%;;23,44%;0,03%
60;ШКИПЕР, ООО;1155958035463;618419, Пермский кр., г. Березники, ул. Карла Маркса, д. 20 офис 9;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;8 442 000;4 697 000;7 614 000;7 241 000;5 523 000;8 304 000;4 658 000;6 973 000;7 020 000;5 386 000;;;;;;;;;;;;;;;;;;;;;90 000;148 000;57 000;651 000;231 000;94 000;;;60 000;112 000;160 000;;;4 000;;94 000;94 000;10 000;;;;;138 000;47 000;641 000;221 000;84 000;94 000;;;;;;;;;;;;;;;98 000;56 000;36 000;;;;;94 000;94 000;94 000;;8 442 000;4 697 000;7 614 000;7 241 000;5 523 000;8 304 000;4 658 000;6 973 000;7 020 000;5 386 000;137 000;;;138 000;39 000;641 000;221 000;137 000;;;;;;137 000;;137 000;137 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,22;306,80;6,50;56,10;5,00;69,00;;;12,00;145,74%;;100,00%;3 059,83%;;;;-4,26%;;;100,00%;100,00%;100,00%;;2,48%;;2,48%;2,48%;2,54%;;2,54%;97,52%;2,48%;75,90%;84,31%;152,22%;;;;
61;БНК-ГАРАНТЭЛИТ, ООО;1205900023009;614095, Пермский кр., г. Пермь, ул. Танкистов, д. 9 пом. №4 ХОСТЕЛА КАМИН;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;;3 083 000;3 451 000;5 151 000;;;2 865 000;3 178 000;4 765 000;;;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;;;;;;;;10 000;;10 000;10 000;;;;;;;;;;;10 000;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;;;;3 083 000;3 451 000;5 151 000;;;2 865 000;3 178 000;4 765 000;;;;;;218 000;273 000;386 000;;;;;;386 000;;386 000;386 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,00;;;100,00%;51 510,00%;;;;-100,00%;;;100,00%;100,00%;100,00%;;7,49%;;;7,49%;;;8,10%;92,51%;;3 860,00%;3 860,00%;;;;;
62;СЕВЕРНЫЙ УРАЛ, ООО;1025902267797;618601, Пермский кр., Чердынский район, г. Чердынь, ул. Верещагина, д. 1А;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;2 377 000;2 470 000;4 312 000;5 627 000;4 798 000;2 250 000;2 463 000;4 067 000;4 967 000;4 111 000;;;;;;;;;;;3 000;;40 000;40 000;340 000;;;;;340 000;609 000;919 000;926 000;1 171 000;1 100 000;1 127 000;;279 000;330 000;340 000;;;;218 000;;827 000;1 167 000;401 000;;;39 000;;479 000;486 000;731 000;660 000;687 000;1 127 000;;;;;;;;;;;;;;16 000;77 000;;117 000;40 000;;;40 000;1 167 000;787 000;1 127 000;40 000;2 377 000;2 470 000;4 312 000;5 627 000;4 798 000;2 175 000;2 408 000;4 024 000;4 850 000;3 990 000;808 000;;;202 000;62 000;288 000;777 000;808 000;;;;;121 000;687 000;;687 000;687 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,18;61,10;65,30;5,60;;;25,30;14,50;91,00;69,24%;;67,44%;402,52%;3,55%;;;-19,34%;;;96,57%;69,83%;95,16%;3,43%;14,32%;;16,84%;16,84%;20,25%;;20,25%;83,16%;14,32%;57,63%;61,70%;85,14%;2 067,50%;;545,00%;545,00%
63;ГЛОБУС, ООО;1165958052985;618120, Пермский кр., Осинский район, г. Оса, ул. Степана Разина, д. 79;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;5 437 000;2 506 000;3 317 000;2 607 000;;7 951 000;4 809 000;5 228 000;5 044 000;;;;;;;;;;;;10 580 000;8 722 000;6 864 000;5 029 000;3 441 000;;;;;3 441 000;;-4 940 000;-7 267 000;-9 210 000;-11 682 000;-13 286 000;;764 000;930 000;567 000;250 000;158 000;;111 000;;269 000;3 710 000;;;;;;-4 950 000;-7 277 000;;;;-13 286 000;16 050 000;16 050 000;16 050 000;16 050 000;16 050 000;;;16 050 000;;;;;;259 000;873 000;610 000;918 000;946 000;;;946 000;3 710 000;-677 000;-13 286 000;16 996 000;5 437 000;2 245 000;3 227 000;2 607 000;4 494 000;4 604 000;4 778 000;5 187 000;5 011 000;5 592 000;;;;-1 297 000;-2 533 000;-1 960 000;-2 404 000;-1 098 000;;;;;457 000;-1 555 000;49 000;-1 604 000;-1 555 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,83;4,80;;;17,00;22,00;1,10;344,00;365,00;;4,26%;-18,25%;99,91%;-127,92%;;-120,80%;-119,97%;;580,68%;-358,11%;125,90%;-6 218,22%;458,11%;-35,69%;;;-24,43%;;;-19,64%;124,43%;;-35,66%;12,85%;;28,44%;;28,44%;11,73%
64;ГОСТИНИЦА УРАЛ, ООО;1225900003977;618820, Пермский край, г.о. Горнозаводский, г Горнозаводск, ул Октябрьская, д. 56;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;;;;5 598 000;4 156 000;;;;5 288 000;5 412 000;;;;;;;;;;;4 183 000;4 010 000;3 877 000;3 698 000;3 520 000;;;;;3 520 000;135 000;5 378 000;5 792 000;6 322 000;6 383 000;5 083 000;;40 000;98 000;;287 000;76 000;;1 397 000;;1 608 000;5 128 000;5 535 000;;;;;93 000;507 000;1 037 000;848 000;-452 000;5 083 000;;;;;;;;;;;;;;60 000;58 000;70 000;75 000;45 000;;;45 000;5 128 000;1 563 000;5 083 000;45 000;5 010 000;5 015 000;4 703 000;5 598 000;4 156 000;;;;;;4 156 000;;5 170 000;1 123 000;715 000;842 000;586 000;-1 014 000;;;;;242 000;-1 256 000;;-1 300 000;-1 256 000;4 380 000;;;;5 363 000;1 521 000;2 476 000;;;-983 000;;;;;;;;;;;;;;;;;;;;;;;;;-983 000;4 380 000;5 363 000;;69,30;10,00;36,50;16,00;22,90;1,20;317,00;509,00;81,05%;1,48%;30,48%;71,74%;0,89%;;;-27,48%;;;99,12%;30,75%;97,20%;0,88%;-31,28%;124,40%;100,00%;-24,40%;;80,39%;-19,61%;;-30,22%;-22,44%;-22,68%;-27,18%;3 573,33%;;3 273,33%;3 104,44%
65;УРАЛТЕХСНАБ, ООО;1165958067703;614014, Пермский кр., г. Пермь, ул. Восстания, д. 182;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;;4 908 000;1 905 000;3 408 000;2 587 000;4 158 000;4 880 000;1 904 000;3 373 000;2 530 000;4 088 000;;;;;;;;;;;;;;;;;;;;;13 000;381 000;381 000;409 000;455 000;512 000;;3 541 000;2 016 000;1 144 000;948 000;1 250 000;;9 000;;1 272 000;1 272 000;10 000;;;;;371 000;371 000;399 000;445 000;502 000;512 000;1 613 000;1 202 000;845 000;639 000;321 000;;;321 000;436 000;;;;;3 261 000;1 045 000;971 000;762 000;439 000;;;439 000;1 272 000;833 000;512 000;760 000;4 908 000;1 905 000;3 408 000;2 587 000;4 075 000;1 662 000;;3 349 000;2 457 000;4 065 000;10 000;;;73 000;46 000;59 000;130 000;10 000;;;;83 000;23 000;70 000;-13 000;57 000;70 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53,92;6,80;1,70;220,30;98,00;3,70;;;140,00;0,79%;98,27%;65,49%;260,55%;148,44%;;62,70%;60,94%;458,57%;38,54%;40,25%;100,00%;40,25%;59,75%;1,40%;;0,25%;0,25%;0,25%;;0,25%;99,75%;1,72%;3,64%;11,79%;0,79%;289,75%;;286,79%;2,05%
66;БЕРЕНДЕЙ, ООО;1125944000544;618170, Пермский кр., Еловский район, д. Неволино, ул. Береговая, д. 42;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;2 803 000;1 327 000;2 920 000;4 415 000;4 048 000;2 445 000;1 998 000;2 511 000;3 275 000;4 365 000;;;;;;;;;;;232 000;153 000;61 000;28 000;2 951 000;;;;;2 951 000;;977 000;271 000;596 000;1 628 000;1 117 000;;244 000;330 000;1 031 000;965 000;194 000;;572 000;;766 000;3 717 000;;;;;;;;;;;1 117 000;;;;;;;;;;;;;;54 000;302 000;555 000;706 000;2 600 000;;;2 600 000;3 717 000;-1 834 000;1 117 000;2 600 000;2 703 000;1 181 000;2 815 000;4 068 000;3 935 000;2 325 000;1 916 000;2 425 000;3 179 000;4 205 000;;;;378 000;-735 000;390 000;889 000;-270 000;;;;113 000;160 000;-317 000;194 000;-511 000;-317 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143,48;2,40;;;54,00;6,80;2,60;138,20;281,00;;5,22%;-49,34%;130,06%;232,77%;;;-51,21%;;;30,05%;-164,19%;-239,43%;69,95%;-12,99%;;;-6,86%;;;-6,42%;106,86%;;-16,89%;-37,23%;;29,46%;;29,46%;22,00%
67;БЕЛЫЙ БЕРЕГ, ООО;1135902004138;614000, Пермский край, г.о. Пермский, г Пермь, ул Сибирская, д. 27Б, офис 5;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;2 587 000;1 420 000;2 460 000;3 154 000;3 859 000;2 524 000;1 882 000;2 303 000;2 811 000;3 773 000;;;;;;;;;;;134 000;175 000;47 000;;900 000;;;;;900 000;12 000;1 213 000;746 000;894 000;1 220 000;1 230 000;;858 000;973 000;946 000;1 167 000;996 000;;385 000;;1 393 000;2 293 000;;;;;;;;;;;1 230 000;;;50 000;50 000;;;;;;445 000;300 000;;800 000;469 000;521 000;190 000;216 000;263 000;;;1 063 000;2 293 000;1 130 000;1 230 000;1 063 000;2 587 000;1 420 000;1 793 000;3 103 000;3 855 000;2 488 000;1 839 000;2 267 000;2 355 000;3 746 000;;;;99 000;-419 000;-474 000;748 000;109 000;;;;4 000;27 000;86 000;76 000;10 000;86 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,34;16,10;0,90;405,80;102,00;3,60;8,60;42,60;179,00;;43,44%;14,39%;204,02%;86,42%;;65,04%;33,74%;;;53,64%;26,83%;23,69%;46,36%;0,26%;;;2,83%;;;2,91%;97,17%;;0,53%;0,82%;;131,04%;100,00%;129,92%;36,22%
68;ПТН, ООО;1085948000049;614500, Пермский кр., Пермский район, д. Хмели, шоссе Космонавтов, д. 330А;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;2 063 000;1 724 000;2 272 000;3 566 000;3 779 000;1 989 000;1 684 000;2 136 000;3 382 000;3 615 000;;;;;;;;;;;;;;;;;;;;;;10 000;10 000;10 000;10 000;10 000;;325 000;386 000;480 000;464 000;308 000;;28 000;;336 000;336 000;;;;;;;;;;;10 000;39 000;56 000;172 000;213 000;180 000;;;180 000;;;;;;302 000;423 000;329 000;249 000;146 000;;;146 000;336 000;190 000;10 000;326 000;2 063 000;1 724 000;2 272 000;3 566 000;3 779 000;1 234 000;1 298 000;1 159 000;1 857 000;1 846 000;;;;829 000;426 000;1 113 000;1 709 000;1 933 000;;;;;1 769 000;164 000;150 000;14 000;164 000;3 759 000;3 759 000;;;3 739 000;758 000;753 000;;82 000;20 000;;;;;;;;;;;;;;;;;;;;;;;;;20 000;3 759 000;3 739 000;39,05;19,10;;;37,00;9,80;;;39,00;;91,67%;56,55%;935,40%;3 260,00%;;1 800,00%;1 520,00%;;94,74%;2,98%;100,00%;2,98%;97,02%;0,37%;;;51,15%;;;104,71%;48,85%;;3,47%;140,00%;;230,14%;;230,14%;19,18%
69;ТГК ВОЛНА, ООО;1085920001496;617760, Пермский кр., г. Чайковский, бульвар Приморский, д. 26;Пермский край;Деятельность гостиниц и прочих мест для временного проживания;УСН;3 178 000;2 468 000;2 493 000;3 379 000;;2 715 000;1 833 000;3 310 000;3 579 000;;;;;;;;;;;;2 000;2 000;2 000;2 000;2 000;;;;;2 000;499 000;221 000;810 000;-48 000;-202 000;-403 000;;593 000;;2 543 000;2 641 000;3 065 000;;190 000;;3 754 000;3 756 000;;;;;;;;;;;-403 000;;;;;;;;;;;;;;474 000;477 000;2 836 000;3 034 000;4 159 000;;;4 159 000;3 756 000;-405 000;-403 000;4 159 000;3 178 000;2 468 000;2 493 000;3 379 000;3 775 000;;1 818 000;3 293 000;3 559 000;3 859 000;;;;3 178 000;650 000;-800 000;-180 000;-84 000;;;;;20 000;-104 000;98 000;-202 000;-104 000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;340,17;1,00;32,40;11,30;276,00;1,30;1 887,50;0,20;318,00;;81,60%;-10,78%;114,60%;-1 032,01%;;;47,15%;;;-10,73%;100,50%;-10,79%;110,73%;-5,35%;;;-2,23%;;;-2,18%;102,23%;;-6,13%;66,78%;;90,26%;;78,26%;4,57%
